,Unnamed: 0,n,composition,MagpieData minimum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData range NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData mode GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,3-norm,frac s valence electrons,frac p valence electrons,density,vpa,packing fraction,label,distance
2620,2620,2.475659306124337,Te2 Mo1,42.0,52.0,90.0,40.0,76.66666666666667,17.777777777777775,90.0,31.64,117.05333333333331,14.062222222222225,722.66,2173.34,1447.1066666666666,965.928888888889,722.66,16.0,10.0,12.666666666666666,4.444444444444445,16.0,5.0,0.0,0.0,138.0,154.0,16.0,143.33333333333334,7.111111111111114,138.0,2.16,2.12,0.0266666666666666,2.1,1.6666666666666667,0.4444444444444444,4.0,4.0,2.6666666666666665,1.777777777777778,10.0,5.0,8.333333333333334,2.222222222222222,0.0,0.0,6.0,16.0,10.0,12.666666666666666,4.444444444444445,16.0,1.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,5.0,1.6666666666666667,2.0,4.0,3.333333333333333,1.777777777777778,2.0,15.69,28.40555555553333,8.477037037022221,34.7633333333,0.464,0.3093333333333333,0.464,152.0,229.0,77.0,177.66666666666666,34.22222222222222,152.0,2,0.6933612743506347,0.131578947368421,0.2105263157894736,3.008119831075029,64.6119747649309,0.1844762848374398,156,5.084740782113897
2621,2621,2.0487019467620646,W1 S2,16.0,16.0,88.0,37.0,75.66666666666667,16.444444444444443,88.0,151.775,82.65666666666667,67.45555555555556,388.36,3306.64,1490.5733333333335,1469.6177777777775,388.36,16.0,10.0,12.666666666666666,4.444444444444445,16.0,6.0,3.0,1.3333333333333333,105.0,162.0,57.0,124.0,25.33333333333333,105.0,2.58,2.5066666666666664,0.0977777777777779,2.58,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,4.0,1.3333333333333333,1.777777777777778,14.0,4.666666666666667,6.0,20.0,14.0,10.666666666666666,6.222222222222221,6.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,6.0,2.0,2.0,4.0,3.333333333333333,1.777777777777778,2.0,16.05,22.54125,4.327499999999998,25.786875,2.202,1.468,2.202,70.0,229.0,159.0,123.0,70.66666666666667,70.0,2,0.6933612743506347,0.1875,0.25,2.7309303803043457,50.25929079145467,0.1239145692630875,250,3.4779225135567238
2622,2622,1.69392837314136,Cl4 Zn2,17.0,17.0,94.0,25.0,85.66666666666667,11.111111111111107,94.0,29.926999999999992,45.428666666666665,13.300888888888885,171.6,521.0799999999999,345.2933333333333,231.5911111111111,171.6,17.0,5.0,15.333333333333334,2.222222222222222,17.0,4.0,1.0,0.4444444444444445,102.0,122.0,20.0,108.66666666666669,8.888888888888891,102.0,3.16,2.6566666666666667,0.6711111111111112,3.16,2.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,7.0,12.0,5.0,8.666666666666666,2.222222222222222,7.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4444444444444445,1.0,13.96,20.985,4.683333333333333,24.4975,2.493,1.662,2.493,64.0,194.0,130.0,107.33333333333331,57.77777777777777,64.0,2,0.6933612743506347,0.2307692307692307,0.3846153846153846,2.755304228439802,27.38431816072737,0.2274242627966145,215,3.964570225906857
2623,2623,1.3885482826799125,Li2 Mn1 F4,3.0,9.0,93.0,92.0,60.85714285714285,36.73469387755102,93.0,47.997045,20.6876654,9.78582274285714,53.5,1465.5,377.19714285714286,369.9395918367347,53.5,17.0,16.0,11.0,6.857142857142857,17.0,4.0,2.0,0.4897959183673468,57.0,139.0,82.0,89.0,36.57142857142857,57.0,3.98,2.775714285714286,1.3763265306122447,3.98,1.7142857142857142,0.4081632653061225,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,1.0,7.0,6.0,5.285714285714286,2.4489795918367347,7.0,1.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,5.0,0.7142857142857143,1.0,4.0,1.5714285714285714,0.979591836734694,1.0,9.7075,11.786321839071428,2.7468637109877547,9.7075,1.97,1.1257142857142857,1.97,15.0,229.0,214.0,105.0,102.85714285714286,15.0,3,0.5970484566258902,0.3243243243243243,0.5405405405405406,2.439818337811621,14.080014098205982,0.3970017991210318,398,1.669692913862162
2624,2624,1.9291722750098463,O28 Ge8 Tm8,8.0,8.0,87.0,50.0,76.45454545454545,14.347107438016527,87.0,152.93481,54.10402,48.4967890909091,54.8,1763.2,585.6727272727272,675.6561983471075,54.8,16.0,13.0,13.272727272727272,3.735537190082644,16.0,6.0,4.0,1.3884297520661155,66.0,190.0,124.0,98.36363636363636,41.19008264462809,66.0,3.44,2.7818181818181817,0.8376859504132231,3.44,2.0,0.0,4.0,4.0,2.909090909090909,1.3884297520661155,10.0,10.0,1.818181818181818,2.975206611570248,13.0,2.363636363636364,6.0,15.0,9.0,9.090909090909092,3.933884297520661,6.0,0.0,4.0,4.0,2.0,0.7272727272727273,2.0,0.0,0.0,1.0,3.0,2.1818181818181817,0.6611570247933883,2.0,9.105,15.391363636363636,8.000826446280993,9.105,0.383,0.0696363636363636,0.0,12.0,225.0,213.0,83.81818181818181,91.40495867768594,12.0,3,0.6461085146520509,0.2199999999999999,0.32,6.907833876553667,13.005790306429605,0.4724784181230253,73,1.5695565291271414
2625,2625,1.6323756716311764,Na3 V1 O4,8.0,8.0,87.0,85.0,50.0,37.0,87.0,34.9421,22.98855098,6.98915098,54.8,2128.2,439.35125,435.9121875,54.8,16.0,15.0,9.0,7.0,16.0,4.0,2.0,0.625,66.0,166.0,100.0,114.375,48.375,66.0,3.44,2.2725,1.1675,3.44,1.625,0.46875,4.0,4.0,2.0,2.0,3.0,3.0,0.375,0.65625,0.0,0.0,1.0,6.0,5.0,4.0,2.25,6.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,0.875,1.0,6.0,2.25,1.1875,2.0,9.105,17.1449999999875,9.073749999984376,9.105,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0,3,0.5642946794342502,0.40625,0.5,2.464208198839438,15.4911370738861,0.7037264472905915,312,2.8607791591287226
2626,2626,1.52367352146055,Li2 V2 F6,3.0,9.0,93.0,92.0,65.2,33.36,93.0,44.0005,22.97554192,11.186383232000004,53.5,2129.5,559.438,649.4248,53.5,17.0,16.0,11.4,6.719999999999999,17.0,4.0,2.0,0.6399999999999999,57.0,153.0,96.0,90.4,40.08,57.0,3.98,2.91,1.284,3.98,1.8,0.3199999999999999,5.0,5.0,3.0,2.4,3.0,3.0,0.6,0.96,0.0,0.0,1.0,7.0,6.0,5.4,1.92,7.0,1.0,1.0,1.0,0.6,0.4800000000000001,1.0,7.0,1.4,1.0,6.0,2.2,1.9200000000000004,1.0,9.7075,11.74516666666,2.445199999992,9.7075,1.97,1.182,1.97,15.0,229.0,214.0,100.6,102.71999999999998,15.0,3,0.6144633651371695,0.3333333333333333,0.5555555555555555,3.2618135845568004,11.696494586661013,0.4214397977505333,398,2.1581178175692597
2627,2627,1.484587484791651,Li4 H4 S4 O16,1.0,8.0,92.0,91.0,75.57142857142857,21.3061224489796,87.0,31.05706,14.858791428571427,6.219612244897959,14.01,439.68,153.60857142857142,152.80938775510205,54.8,16.0,15.0,11.714285714285714,6.122448979591837,16.0,3.0,2.0,0.2857142857142857,31.0,128.0,97.0,75.42857142857143,23.46938775510204,66.0,3.44,2.7885714285714287,0.7444897959183673,3.44,1.7142857142857142,0.4081632653061225,4.0,4.0,2.857142857142857,1.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.571428571428571,2.0408163265306123,6.0,1.0,2.0,2.0,1.4285714285714286,0.8163265306122449,2.0,0.0,0.0,1.0,1.0,1.7142857142857142,0.4081632653061225,2.0,6.615,12.202172619042855,5.135960884346938,9.105,7.853,1.4364285714285714,0.0,12.0,229.0,217.0,77.28571428571429,76.6938775510204,12.0,4,0.5802211572065257,0.375,0.625,2.0492205741674336,12.04048210360594,0.2449285567175582,275,3.903832524106522
2628,2628,1.646856500528608,Li1 Mn1 P1 O4,3.0,8.0,87.0,86.0,69.14285714285714,24.367346938775512,87.0,47.997045,22.407201000000004,11.742115714285717,54.8,1464.2,358.4557142857143,358.79387755102044,54.8,16.0,15.0,12.428571428571429,4.816326530612245,16.0,4.0,2.0,0.6122448979591836,66.0,139.0,73.0,91.14285714285714,28.73469387755102,66.0,3.44,2.64,0.9142857142857144,3.44,1.8571428571428568,0.2448979591836734,4.0,4.0,2.7142857142857144,1.5510204081632657,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,1.0,7.0,6.0,5.285714285714286,1.3061224489795915,6.0,1.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,5.0,0.7142857142857143,1.0,4.0,2.4285714285714284,0.8979591836734693,2.0,9.105,12.2958796622,4.163374886885713,9.105,1.625,0.2321428571428571,0.0,2.0,229.0,227.0,70.85714285714286,86.93877551020408,12.0,4,0.5802211572065257,0.3513513513513513,0.5135135135135136,2.8978475768066136,12.839886035228016,0.3568344511306254,284,1.1354207035588775
2629,2629,2.0844823498093388,O24 Se2 Mo6 Cs4,8.0,8.0,89.0,84.0,71.83333333333333,22.12962962962964,87.0,116.9060519,45.81353909999999,39.75218546666666,54.8,2841.2,580.1544444444445,771.9485185185185,54.8,16.0,15.0,12.666666666666666,4.814814814814815,16.0,6.0,4.0,1.4074074074074074,66.0,244.0,178.0,103.44444444444444,49.92592592592592,66.0,3.44,2.8827777777777777,0.742962962962963,3.44,1.7222222222222223,0.4012345679012345,4.0,4.0,2.888888888888889,1.6049382716049383,10.0,10.0,1.3888888888888888,2.1604938271604937,0.0,0.0,1.0,16.0,15.0,6.0,1.1111111111111112,6.0,1.0,2.0,2.0,1.4444444444444444,0.8024691358024691,2.0,5.0,0.8333333333333334,1.0,5.0,2.555555555555556,1.148148148148148,2.0,9.105,22.987777777777776,20.94296296296297,9.105,0.799,0.0443888888888888,0.0,12.0,229.0,217.0,72.38888888888889,87.00617283950618,12.0,4,0.6712645131089193,0.287037037037037,0.4814814814814814,4.433001642673469,17.15984844044819,0.6565147190680563,452,4.015543645483212
2630,2630,2.4450583496786606,Li18 Cr2 N10,3.0,3.0,82.0,81.0,31.2,36.24,1.0,45.0551,12.299906666666669,6.430688000000001,63.05,2116.95,438.564,250.34266666666664,453.69,15.0,14.0,6.0,6.0,1.0,4.0,2.0,0.2488888888888888,71.0,139.0,68.0,109.73333333333332,25.82222222222222,128.0,3.04,1.712,0.8853333333333334,0.98,1.3333333333333333,0.4444444444444444,3.0,3.0,1.0,1.3333333333333333,5.0,5.0,0.3333333333333333,0.6222222222222222,0.0,0.0,1.0,6.0,5.0,2.6666666666666665,2.0,1.0,1.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,0.3333333333333333,1.0,5.0,2.0,1.2,1.0,11.19,15.624916666646666,1.162099999983999,16.5933333333,6.437,2.1456666666666666,0.0,194.0,229.0,35.0,217.3333333333333,15.555555555555552,229.0,3,0.6327479972019553,0.5,0.375,2.2138237161652934,9.225881621194452,0.9551118121931916,43,1.6937422277003282
2631,2631,1.8643476070733165,Li4 Sn4 P4 O16,3.0,8.0,87.0,86.0,73.14285714285714,20.612244897959187,87.0,111.769,31.51748028571429,24.91214848979592,54.8,450.28,213.61,181.49714285714285,54.8,16.0,15.0,13.428571428571429,3.551020408163265,16.0,5.0,3.0,0.816326530612245,66.0,139.0,73.0,91.14285714285714,28.73469387755102,66.0,3.44,2.698571428571429,0.84734693877551,3.44,1.8571428571428568,0.2448979591836734,4.0,4.0,3.0,1.1428571428571428,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,1.0,14.0,13.0,6.285714285714286,2.204081632653061,6.0,1.0,4.0,4.0,2.142857142857143,0.7755102040816327,2.0,0.0,0.0,1.0,3.0,2.2857142857142856,0.6938775510204082,2.0,9.105,15.552653061214285,7.368746355673468,9.105,1.625,0.2321428571428571,0.0,2.0,229.0,227.0,60.0,71.42857142857143,12.0,4,0.5802211572065257,0.2954545454545454,0.4772727272727273,3.4739724520150794,15.065176255173345,0.316226028756731,304,2.014420880714139
2632,2632,2.150250915591016,O8 Ga2 Nb2,8.0,8.0,87.0,40.0,78.16666666666667,11.777777777777777,87.0,76.90698,37.77116333333333,29.02901777777777,54.8,2695.2,545.3516666666667,734.8827777777778,54.8,16.0,11.0,13.666666666666666,3.111111111111111,16.0,5.0,3.0,1.111111111111111,66.0,164.0,98.0,91.66666666666669,34.22222222222222,66.0,3.44,2.861666666666667,0.771111111111111,3.44,1.8333333333333333,0.2777777777777778,4.0,4.0,2.833333333333333,1.5555555555555556,10.0,10.0,2.333333333333333,3.111111111111111,0.0,0.0,5.0,13.0,8.0,7.0,2.0,6.0,1.0,5.0,5.0,2.1666666666666665,0.9444444444444444,2.0,6.0,1.0,2.0,5.0,3.333333333333333,1.7777777777777777,2.0,9.105,12.242916666666668,4.18388888888889,9.105,0.0,0.0,0.0,12.0,229.0,217.0,56.833333333333336,59.77777777777777,12.0,3,0.6735400034370317,0.2619047619047619,0.4047619047619047,4.819143532882927,13.01486288548218,0.3277270709662431,113,3.87834240780048
2633,2633,2.08124121619767,Mn2 Se4 Rb4,25.0,34.0,89.0,85.0,47.6,34.879999999999995,4.0,30.529754999999994,76.75872899999999,8.728273600000003,312.46,1206.54,626.384,357.0464,312.46,16.0,15.0,8.2,6.24,1.0,5.0,1.0,0.4800000000000001,120.0,220.0,100.0,163.8,44.96,120.0,2.55,1.658,0.7135999999999999,0.82,1.6,0.48,4.0,4.0,1.6,1.9200000000000004,10.0,10.0,5.0,4.0,0.0,0.0,1.0,16.0,15.0,8.2,6.24,1.0,1.0,2.0,2.0,0.8,0.9600000000000002,0.0,5.0,1.0,1.0,4.0,2.2,1.12,1.0,10.4875862069,48.75451724138,33.574386206895994,25.92,0.799,0.3196,0.0,14.0,229.0,215.0,140.6,101.28,14.0,3,0.5142563181316472,0.1951219512195122,0.1951219512195122,3.7102271259507495,34.35392602128107,0.7740511765838001,18,3.601969368733069
2634,2634,1.4929835899966353,H8 O12 Si8,1.0,8.0,92.0,14.0,85.85714285714286,4.489795918367345,87.0,27.07756,15.169297142857143,8.092204081632653,14.01,1672.99,509.48857142857145,672.8636734693877,54.8,16.0,15.0,11.142857142857142,5.79591836734694,16.0,3.0,2.0,0.5714285714285714,31.0,111.0,80.0,68.85714285714286,24.081632653061227,66.0,3.44,2.645714285714285,0.6808163265306122,3.44,1.7142857142857142,0.4081632653061224,4.0,4.0,2.2857142857142856,1.469387755102041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,1.7142857142857142,6.0,1.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,1.0,3.0,2.2857142857142856,0.979591836734694,2.0,6.615,11.632142857142858,5.033061224489797,9.105,7.853,2.4645714285714284,0.0,12.0,227.0,215.0,125.42857142857144,97.22448979591836,12.0,3,0.5004854371981035,0.4285714285714285,0.5714285714285714,1.7587832198690376,14.321952946795616,0.1396038188340781,387,2.7339140096666688
2635,2635,3.3200032630506056,Cu1 Pr5 Se8,29.0,34.0,89.0,72.0,61.5,31.785714285714285,89.0,77.36165,99.98316071428572,29.23177806122449,494.0,863.77,809.2692857142857,360.30775510204086,494.0,16.0,13.0,11.0,5.714285714285714,16.0,6.0,2.0,0.9183673469387756,120.0,203.0,83.0,150.5,37.5,120.0,2.55,1.9964285714285712,0.6326530612244898,2.55,1.9285714285714288,0.1326530612244897,4.0,4.0,2.2857142857142856,1.959183673469388,10.0,10.0,6.428571428571429,4.591836734693877,3.0,1.0714285714285714,5.0,16.0,11.0,11.714285714285714,4.89795918367347,16.0,1.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,1.0,10.0,5.142857142857143,4.183673469387755,2.0,11.07,28.34321428571429,5.236989795918366,25.92,0.799,0.4565714285714286,0.799,14.0,225.0,211.0,93.35714285714286,90.6938775510204,14.0,3,0.6149108987004325,0.1646341463414634,0.1951219512195122,6.480014321616308,25.621231084996424,0.5405122482222928,46,3.305324314670985
2636,2636,1.631402157654574,P4,15.0,15.0,83.0,0.0,83.0,0.0,83.0,0.0,30.973762,0.0,317.3,0.0,317.3,0.0,317.3,15.0,0.0,15.0,0.0,15.0,3.0,0.0,0.0,107.0,107.0,0.0,107.0,0.0,107.0,2.19,2.19,0.0,2.19,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,22.5702380952,22.5702380952,0.0,22.5702380952,1.625,1.625,1.625,2.0,2.0,0.0,2.0,0.0,2.0,1,1.0,0.4,0.6,0.3845680019530788,133.74264520022626,0.031319779854177,273,0.0
2637,2637,2.159644106482987,O24 V6 Se4 Rb2,8.0,8.0,89.0,85.0,75.77777777777777,17.901234567901238,87.0,69.4684,32.67806111111111,22.23821481481481,54.8,2128.2,472.6144444444444,574.8808641975309,54.8,16.0,15.0,13.333333333333334,4.148148148148148,16.0,5.0,3.0,0.9629629629629628,66.0,220.0,154.0,95.05555555555556,38.74074074074074,66.0,3.44,2.893888888888889,0.7281481481481481,3.44,1.9444444444444444,0.1049382716049383,4.0,4.0,3.111111111111111,1.382716049382716,10.0,10.0,1.6111111111111112,2.3271604938271606,0.0,0.0,1.0,16.0,15.0,6.666666666666667,2.0740740740740744,6.0,1.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,7.0,1.1666666666666667,1.0,6.0,2.7777777777777777,1.4074074074074074,2.0,9.105,16.158472222222223,10.45412037037037,9.105,0.799,0.0887777777777777,0.0,12.0,229.0,217.0,60.44444444444444,74.91358024691357,12.0,4,0.6712645131089193,0.2916666666666666,0.4666666666666667,3.629152060030828,14.952031824007191,0.4045461954491516,452,3.845860355111766
2638,2638,1.6730807910359062,F12 Cl4 Sb4 Cs4,9.0,9.0,94.0,89.0,77.16666666666667,24.05555555555556,93.0,113.9070487,57.85227691666668,46.32029935555556,53.5,850.28,256.245,230.96,53.5,17.0,16.0,14.0,4.333333333333333,17.0,6.0,4.0,1.4444444444444444,57.0,244.0,187.0,109.33333333333331,54.77777777777778,57.0,3.98,2.99,1.0466666666666669,3.98,1.8333333333333333,0.2777777777777778,5.0,5.0,3.8333333333333335,1.5555555555555556,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,1.0,15.0,14.0,7.333333333333333,2.555555555555556,7.0,1.0,3.0,3.0,1.1666666666666667,0.6111111111111112,1.0,0.0,0.0,1.0,2.0,1.3333333333333333,0.5555555555555555,1.0,9.7075,33.490833333333335,27.424722222222226,9.7075,2.493,1.4005,1.97,15.0,229.0,214.0,84.0,75.66666666666667,15.0,4,0.5178720843256431,0.25,0.5227272727272728,3.85684029353714,24.90794500173185,0.6166159278533181,65,2.817973743758096
2639,2639,1.4937014427254196,H4 Li4 O10 S2,1.0,8.0,92.0,91.0,70.9,27.96,87.0,31.05706,12.795988,7.057214399999999,14.01,439.68,159.776,163.28240000000002,54.8,16.0,15.0,10.0,7.2,16.0,3.0,2.0,0.36,31.0,128.0,97.0,75.3,27.02,66.0,3.44,2.614,0.8259999999999998,3.44,1.6,0.4800000000000001,4.0,4.0,2.4,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.4,6.0,1.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,1.0,1.0,1.6,0.4800000000000001,2.0,6.615,11.77285416666,4.730995833323999,9.105,7.853,1.7908000000000002,0.0,12.0,229.0,217.0,97.6,91.12,12.0,4,0.5217103446276168,0.4,0.6,1.973412476932026,10.767256322803055,0.3193356168476346,193,3.9812939639071527
2640,2640,1.6444857352173456,Ba2 H8 O6,1.0,1.0,92.0,83.0,79.75,17.6875,92.0,136.31906,23.66962,28.414345,14.01,985.99,152.555,211.86125,14.01,16.0,15.0,6.75,6.9375,1.0,6.0,5.0,1.0,31.0,215.0,184.0,67.125,36.96875,31.0,3.44,2.50125,0.7040624999999999,2.2,1.5,0.5,4.0,4.0,1.5,1.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,2.25,1.0,1.0,2.0,2.0,0.75,0.9375,0.0,0.0,0.0,0.0,2.0,1.25,0.5625,1.0,6.615,14.670625,12.22984375,6.615,7.853,3.9265,7.853,12.0,229.0,217.0,130.125,88.59375,194.0,3,0.5642946794342502,0.5,0.5,3.4007623617922795,11.557505206233348,0.4824343845843266,331,1.1512590541732992
2641,2641,1.9724261709884097,Li4 V2 O6 F2,3.0,8.0,93.0,92.0,57.42857142857143,35.51020408163265,87.0,44.0005,18.83144331428572,9.22200473469388,53.5,2129.5,472.6114285714286,488.68244897959175,54.8,17.0,16.0,10.285714285714286,6.816326530612245,16.0,4.0,2.0,0.4897959183673468,57.0,153.0,96.0,94.85714285714286,35.55102040816327,66.0,3.98,2.5557142857142856,1.1648979591836732,3.44,1.7142857142857142,0.4081632653061225,5.0,5.0,2.4285714285714284,2.0816326530612246,3.0,3.0,0.4285714285714285,0.7346938775510204,0.0,0.0,1.0,7.0,6.0,4.571428571428571,2.0408163265306123,6.0,1.0,2.0,2.0,1.0,0.8571428571428571,2.0,7.0,1.0,1.0,6.0,2.2857142857142856,1.3469387755102038,2.0,9.105,11.888452380942857,3.008945578220408,9.105,1.97,0.2814285714285714,0.0,12.0,229.0,217.0,105.42857142857144,105.91836734693878,12.0,4,0.476031693092279,0.375,0.53125,3.0894752491840687,10.12157236478697,0.551636913937385,312,3.3411523089466506
2642,2642,1.9746817465100543,H4 O12 I4,1.0,8.0,96.0,9.0,89.8,3.3599999999999994,87.0,125.89653,35.182122,36.68893920000001,14.01,372.84,113.052,109.5192,54.8,17.0,16.0,13.2,4.880000000000001,16.0,5.0,4.0,1.0399999999999998,31.0,139.0,108.0,73.6,26.16,66.0,3.44,3.036,0.4847999999999999,3.44,1.8,0.3199999999999999,5.0,5.0,3.4,1.36,10.0,10.0,2.0,3.2,0.0,0.0,1.0,17.0,16.0,7.2,3.92,6.0,1.0,2.0,2.0,1.4,0.72,2.0,0.0,0.0,1.0,1.0,1.6,0.48,2.0,6.615,15.389,11.0504,9.105,7.853,1.783,0.0,12.0,194.0,182.0,58.8,56.15999999999999,12.0,3,0.6144633651371695,0.25,0.4722222222222222,4.335262987480289,13.47583484452982,0.2118432941077388,148,4.069701067834415
2643,2643,2.3567075196836225,P16 Se20,15.0,34.0,89.0,6.0,86.33333333333333,2.962962962962964,89.0,47.98623799999999,57.6327831111111,23.696907654320984,317.3,176.7,415.4666666666666,87.25925925925925,494.0,16.0,1.0,15.555555555555555,0.4938271604938272,16.0,4.0,1.0,0.4938271604938272,107.0,120.0,13.0,114.22222222222224,6.419753086419752,120.0,2.55,2.39,0.1777777777777777,2.55,2.0,0.0,4.0,1.0,3.555555555555556,0.4938271604938272,10.0,10.0,5.555555555555555,4.938271604938271,0.0,0.0,5.0,16.0,11.0,11.11111111111111,5.432098765432098,16.0,0.0,3.0,1.0,2.4444444444444446,0.4938271604938272,2.0,0.0,0.0,2.0,1.0,2.4444444444444446,0.4938271604938272,2.0,22.5702380952,24.4312169312,1.6542034097777782,25.92,1.625,1.166111111111111,0.799,2.0,14.0,12.0,8.666666666666666,5.925925925925927,14.0,2,0.6376437275907965,0.18,0.32,3.099671774915523,30.87471668689594,0.1749302325610892,239,5.405717335925759
2644,2644,1.8577079964300087,Li2 Te2 H2 O8,1.0,8.0,92.0,91.0,75.85714285714286,21.387755102040813,87.0,126.59206,28.50664857142857,28.312386122448977,14.01,708.65,201.3657142857143,221.0338775510204,54.8,16.0,15.0,11.714285714285714,6.122448979591837,16.0,5.0,4.0,0.7755102040816325,31.0,138.0,107.0,80.14285714285714,30.20408163265306,66.0,3.44,2.72,0.8228571428571428,3.44,1.7142857142857142,0.4081632653061225,4.0,4.0,2.857142857142857,1.6326530612244898,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,1.0,16.0,15.0,6.0,2.857142857142857,6.0,1.0,2.0,2.0,1.4285714285714286,0.8163265306122449,2.0,0.0,0.0,1.0,1.0,1.7142857142857142,0.4081632653061225,2.0,6.615,13.484523809514286,6.967891156448979,9.105,7.853,1.1881428571428572,0.0,12.0,229.0,217.0,89.0,88.0,12.0,4,0.5802211572065257,0.2857142857142857,0.4761904761904762,4.268671490484026,11.089258968796102,0.3600479594395967,148,2.903973084495703
2645,2645,2.2657596224371788,Mg1 H12 I8 O6,1.0,1.0,96.0,28.0,91.1851851851852,3.5775034293552785,92.0,125.89653,42.50490518518519,50.01455692729768,14.01,908.99,167.21185185185186,186.14024691358023,14.01,17.0,16.0,9.11111111111111,7.7366255144032925,1.0,5.0,4.0,1.530864197530864,31.0,141.0,110.0,74.85185185185185,42.91358024691358,31.0,3.44,2.578888888888889,0.4307818930041152,2.2,1.5555555555555556,0.4938271604938272,5.0,5.0,2.3703703703703702,2.282578875171468,10.0,10.0,2.962962962962963,4.170096021947874,0.0,0.0,1.0,17.0,16.0,6.888888888888889,5.991769547325104,1.0,1.0,2.0,2.0,0.7407407407407407,0.7133058984910837,0.0,0.0,0.0,0.0,2.0,1.1851851851851851,0.3621399176954732,1.0,6.615,18.556296296296296,14.815061728395062,6.615,7.853,3.804888888888888,7.853,12.0,194.0,182.0,115.03703703703704,76.03840877914952,194.0,4,0.4997712716972683,0.2258064516129032,0.3440860215053763,3.367403632164736,20.960081799506725,0.1984434575661721,384,4.7702458174555105
